Tweet Datetime,text,location
2021-10-13 12:46:06,@JjuBiiB0 HEHEHHEHE SIBUK NUGASSS udah mulai ptm juga huhu,she/her
2021-10-13 12:45:49,@asapudu SAMA BESOK AKU JUGA FISIKA BIOLOGI SAMA MTK MINAT HUH MANA PTM😭😭,she/her O4 | INFJ-A 
2021-10-13 12:45:08,"besok gwe ptm lagi,kalau tiba2 ada zombie gmn nih https://t.co/VyXd9GThc3",fangrils'
2021-10-13 12:44:59,"@ainunrozi @kredivo Bulan depan anak aku ultah,, gak muluk2 dia mau nya beli sepatu baru .karena dari pertama masuk SD, dia belum pernah beli sepatu .karena waktu itu masih daring,dan skrg dia sudah kls 2 SD sudah mulai PTM tapi blm aku beliin sepatu juga,masih pake sandal 😌 https://t.co/BXxpMSQuD8",
2021-10-13 12:44:47,"@enhaPD_nim GAPAPA RAEE, SEMANGAT KM PTM NYA 🫂",05z
2021-10-13 12:44:43,"@ciaalatte haii ciaa thank you udah sadar klo aku baru muncul😂 banyak tugas ciaa kimia fisika, aku juga udh mulai sibuk ptm 🤩",
2021-10-13 12:44:27,besok ptm cug,𝗌𝗁𝖾 𝗈𝗋 𝗁𝖾𝗋
2021-10-13 12:43:37,Pesta Ganja di USU Terciduk Saat Persiapan PTM Terbatas https://t.co/hD0tlxtoUY,"Jakarta Capital Region, Indone"
2021-10-13 12:43:08,"13-10-2021

Hari ini seru banget ptm nyaa &lt;3 Jadi kan guru kimia aku berhalangan masuk nah terus diganti BK. Isinya tuh kasih semangat gt nulis ke temen tapi anon, pokoknya seru deh. Terus sorenya aku juga latsol peluang 👍 Aku sensor demi kenyamanan bersama alias aku malu HAHAHA https://t.co/1crZAKX0CX",
2021-10-13 12:42:31,JADI INGET BESOK GUE PTM HARI JUMAT TRS HP GUE BELAKANGNY CHAEYOUNG https://t.co/JIeoelDBN3,they / she
2021-10-13 12:41:49,"@kanaloveherself hari ini ptm, trs tadi habis pulang langsung tidur, hbu?",?
2021-10-13 12:40:19,@cuyddIe kok bisa si main game di pc iri gue t__t gue ptm tadi pulsek langsung bobo wkwk,
2021-10-13 12:39:31,"@senjupriority SEMANGAT, kamu ptm ngga?",she / her • MINOR
2021-10-13 12:39:28,"@neocityzn g ada PTM, ulangan tiap bab ada teross",She/Her
2021-10-13 12:39:24,@chaewoncilok besok² selese ptm w ketularan jd blink https://t.co/iKJXVNkBxg,mimo & jungho ♡
2021-10-13 12:39:23,@kepoamatluw hehe iyaa tadi ptm pulsek jam set 2 tapi ke sekolah lahi jam 3 lat trus persiapan ldks,bukan fanacc
2021-10-13 12:39:23,"sch! Kacamataku belum ada sebulan nggak sengaja keinjek. Udah kena marah nggak tau besok pas ptm bisa lihat papan tulis atau nggak 😀😃. Kalian yang pernah ngalamin hal serupa gimana? Ganti frame kah? Ini gagangnya aja yang bengkok, kacanya nggak sampai pecah kok. TIA!",RULES 👉
2021-10-13 12:39:16,kelen yg udh pada ptm seneng kagak?,
2021-10-13 12:38:36,"mingdep gue mau ptm

mau pamer doang nih",
2021-10-13 12:38:27,@twhymev iyaa ptm,she/her
2021-10-13 12:37:53,@neocityzn ngga ada PTM :),She/Her
2021-10-13 12:37:33,@kanaloveherself hari ini sekolah ptm cape bngt si tpi it's okey gpp,shetan
2021-10-13 12:37:25,"tadi simulasi PTM ngisi di kelas bahasa padahal nggak ngajar bahasa, akhirnya ngegame jujur-jujuran gitu seru banget wkwk",Indonesia
2021-10-13 12:37:09,"Halo moots, maaf ya jarang aktif minggu ini. Soalnya aku full ptm😔😭🙏",
2021-10-13 12:36:55,"udah besok pts, ptm lagi hduh",she / her
2021-10-13 12:36:52,"gue hari ini tidur siang dari jam 3 sampe set 7 pdhl rencananya mau perbaikin jam tidur soalnya hari ini ptm, otomatis bangun pagi,eh tapi ketiduran 🤡🤡🤡",ayoberkawan
2021-10-13 12:36:39,"@Syaa_sasa kayanya skolah cuma tau klo dia prnah bilang klo sakit gitu, tp dri skolah pun ga nyuruh dia test dulu buat mastiin, ya takutnya kan tiba2 + malah ikut ptm kan nyeremin..",
2021-10-13 12:35:55,udh pada ptm??,she/her
2021-10-13 12:35:51,"to: kelas 12 ptm hri ini 

tadi kalian yg ada mapel kimia praktek materi apa",
2021-10-13 12:34:46,@jkartayacovagf_ Salah satunya adalah PTM/ pertemuan tatap muka. Dengan semakin banyaknya murid dan guru yang divaksin akan membuat kita merasa lebih aman dan terlindungi. Pentingnya vaksin dalam pembelajaran tatap muka juga dapat membuat kekebalan dalam suatu community.,
2021-10-13 12:34:20,masih denial kalo tadi pas ptm dipanggil kak,sambatan dan kegakjelasan
2021-10-13 12:34:19,"/ggbuy pici gg yang bajunya sopan ketutup 😭🙏🏻 aku td ptm bawa pici jihyo pontip di toplo deco, guru pkn ku kaget 😭🙏🏻",
2021-10-13 12:34:07,"Besok ptm males bgt,langka batur e😦",jaehyuk
2021-10-13 12:33:24,gws bsk ptm,jgn sokap
2021-10-13 12:33:21,@d1xna_kim PTM mereun,
2021-10-13 12:32:15,"maaafffff banget aku jbjb sedikit banget hari ini, karena tadi pagi ptm trus dari siang aku nonton badminton jd nya ngetweet sm jbjb dikit doang ksjzks",
2021-10-13 12:31:07,"@schfess Ngggaa, cuma ptm ajaa, tapi ptmnya 2 jam 4 mapel:'",I just wanna be happier🌃
2021-10-13 12:31:07,"Jelang Uji Coba PTM, Gedung SDN Bayur Kidul 1 Karawang Ambruk
 https://t.co/jz3UZsV14V",Indonesia
2021-10-13 12:31:02,gamau ptm karena lupa cara interaksi ke orang lain tanpa awkward 🥶😤,` 26
2021-10-13 12:30:54,"koo??, mls bat dah cug besok ptm",
2021-10-13 12:30:15,@Jaewoor4 hari ini ptm ga?,
2021-10-13 12:29:54,RT @MarutoAsrianda1: Senin 13 September 2021 saat meninjau vaksinasi pelajar di Sukoharjo presiden mengimbau pihak sekolah jika sudah divak…,
2021-10-13 12:29:33,@pjwo04_ hari ini ptm ga?,
2021-10-13 12:28:59,@keisukeaddict baru ptm nih?,
2021-10-13 12:28:26,"ngeri bgt temenku batuk pilek masih dipaksa ikut ptm, pdhl peraturannya gaboleh :)",
2021-10-13 12:28:00,"Pembelajaran Tatap Muka (PTM) di beberapa sekolah yang ada di Indonesia sudah terlaksana sejak bulan Agustus 2021
#TatapMuka
#PTM
https://t.co/zNFbYta6ec",Jakarta
2021-10-13 12:27:59,@twhymev Ptm apaa dah😭,YG stand
2021-10-13 12:27:17,"YaAllah orang orang udah ptm ae,w disini masih ngang ngong ngang ngong ga ngerti apa apa",
2021-10-13 12:27:12,"@subschfess Bener bangeet, waktu ptm minggu kemaren rasanya aneh banget. Masuk sekolah bukannya ke smp malah ke sma, mana suasana sama temen-temennya beda banget 😭", 10th grade – soshum 
2021-10-13 12:26:35,"senen keknya w ptm dh tp males bgt pake pdh, mandinya setengah jam, make pdhnya sejam. ALIAS RIBETTT ANJIR😭😭😭", my wins
2021-10-13 12:26:33,"bersatu kita teguh, bercerai kita ga ptm bersama🏃🏼‍♀️ https://t.co/NmyZ7eJc2r",nyot rant
2021-10-13 12:26:11,"aduuh besok ptm, mana masuk pagi",she / her • MINOR
2021-10-13 12:25:25,"Sempat Ada Siswa Terpapar Covid-19, Kini Seluruh Sekolah di Bantul Telah Melaksanakan PTM https://t.co/teZlpyY5Va via @tribunjogja",Jl Jend Sudirman 52 Yogyakarta
2021-10-13 12:25:10,Kok gak berasa hari jumat udah ptm sksksk,
2021-10-13 12:24:46,gajadi ptm minggu ini😁😁,
2021-10-13 12:24:37,RT @NayDwiyana: Pelasanaan PTM bagus dan penting tentu harus diikuti dengan prokes yg optimal. Jangan sampai pelaksanaannya menimbulkan clu…,FULL Throttle VACCINATED 💉
2021-10-13 12:24:24,LAHHH UDAH MAU PTM?!,"      ꒰# she/her.*･῾ ᵎ⌇ ⁺◦🦷꒱
"
2021-10-13 12:23:53,"Hanya 11 Persen Mahasiswa Mampu Kuliah Daring, UGM Bersiap PTM 18 Oktober 2021 Mendatang https://t.co/Ti4CbjNFy6 via @tribunjogja",Jl Jend Sudirman 52 Yogyakarta
2021-10-13 12:23:49,Semangat untuk diri sendiri krn BESOK PTM AD PELAJARAN PJOK✨✨✨ dan tangan ku masih agak2 sakit krn vaksin✨✨✨,
2021-10-13 12:23:37,@kopinagih PTM moga lancar with prokes ketat 👍,Hell 
2021-10-13 12:23:36,"@twhymev Ptm nie, pegel bgt",She/Her
2021-10-13 12:23:17,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",FULL Throttle VACCINATED 💉
2021-10-13 12:23:16,RT @eni_zahlia: Tinjau Vaksinasi Pelajar BIN di Jateng Presiden Jokowi Harap PTM Segera Dimulai #JakartaKerasBos,
2021-10-13 12:23:15,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",Hell 
2021-10-13 12:23:15,@enhaPD_nim its ok semangat ptm nya,K♡
2021-10-13 12:23:10,"Sekelas udah full,dan ptm jga setiap hari https://t.co/sRD9AMmkJh",disini lah
2021-10-13 12:22:42,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",
2021-10-13 12:22:40,"kalau lewat minta bantuannya dong, kasih satu pembahasan tentang ""pentingnya vaksin menjelang PTM"" pokoknya apa ajaa yang ada sangkut pautnya sama vaksin, c0vid, PTM.

paham ngga sih maksudku? kok aku bingung sendiri ....",norenist dni sorry
2021-10-13 12:22:19,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",
2021-10-13 12:21:54,"(Purwokerto,Rabu,13/10/2021)
Bhabinkamtibmas Bripka Saefurrohman giat sambang Kamtibmas &amp; koordinasi terkait mengenai Satgas pencegahan covid-19 dilingkungan sekolah yang telah laksanakan PTM dengan Ibu Sri Utami,Spd Kepala SDN 1 Bobosan Pwt Utara.
#polripresisi
#polrestabanyumas https://t.co/bUBNPv2p9U","Purwokerto Utara, Indonesia"
2021-10-13 12:21:50,"@schfess iya lanjut. soalnya ptm cuman sampe jam set 11, masih ada satu pelajaran lagi. jadi beberapa anak lanjut pjj ada yg masih di perjalanan",she/her
2021-10-13 12:21:14,besok w ptm,"my acc, my rules || she/her 16"
2021-10-13 12:20:58,"Moots, maaf ya sy jarang jbjb. Soalnya Minggu ini udh masuk ptm jadi jarang buka hp🥺🫂",none's heart ♡
2021-10-13 12:20:39,@Lintangydm hari ini ptm ga?,
2021-10-13 12:20:14,"@twhymev nggaa, mingdep baru ptm xixi",hyunsuk's wallet.
2021-10-13 12:20:06,"@twhymev engga, udh offline tp emg ga ada ptm",
2021-10-13 12:20:04,"@schfess Aku dulu juga gitu, pagi pjj siangnya ptm",
2021-10-13 12:19:57,satu satunya yg gua suka saat ptm adalah apapun kecuali pelajaran nya terutama uang saku nya,17 / rant
2021-10-13 12:19:48,@schfess kalau uda ptm ga pjj lagi,⩨ 𝗇 𝖾 𝗈 美⠀﹆
2021-10-13 12:19:46,"@ihacoljn IH ENAK jujur aku mls ptm,hari ini aku gatau keeeebooo bgt tidur trs oya HAVE A GREATT NIGHTTT",she/they
2021-10-13 12:19:45,@AnantaAnastasi @abdan_dun dah siap belum lu akan PTM ini 🥳,Jakarta Capital Region
2021-10-13 12:19:38,"@schfess Iya, ptm cuma ngejelasin materi, pulang ngerjain tugas daring 😌",
2021-10-13 12:19:29,"@twhymev nggak, blm ptm😩",she/her
2021-10-13 12:19:27,"RT @schfess: sch! liat sender ptm nya ditemenin siapa, buat yg udah ptm semangat yaaa, btw liat tas kalian dong temen2 hehehe ｡◕‿◕｡ https:/…",Neo City
2021-10-13 12:19:21,@he_eseugn bener. mana jumat ak ptm hhehehe ayo donk guru guru ak berubah jd zombi semua 😞,she/they
2021-10-13 12:19:09,mana besok ptm,"ʚ she/her ɞ
fa + hunter acc"
2021-10-13 12:19:07,@ButterflyHJW hari ini ptm ga?,
2021-10-13 12:19:05,"gue ptm setengah hari ajj ngeluh mulu anjrittt, jompoo dsr 😿",halo! 
2021-10-13 12:18:58,@bitachoi hari ini ptm ga?,
2021-10-13 12:18:48,@ssahidoy hari ini ptm ga?,
2021-10-13 12:18:23,Besok aku ptm sesi ke 2:/,noren's son
2021-10-13 12:18:06,@njwtnbe hari ini ptm ga?,
2021-10-13 12:17:40,Sch! Gais kalian yang ptm itu lanjut pjj juga ga? Sender pagi ptm siang pjj lagi :'),RULES & Links 👉
2021-10-13 12:17:39,"@abtrainydays semngattt nugaaass sm ptm nya,kalo cape jangan lupaa istirahat 💗💗💗",s¡her
2021-10-13 12:17:35,yatuhannnn kapan ptm sii,
2021-10-13 12:17:23,@h5esung mauuuu banget soalnya gue juga ptm besokk jadwal nya,she they 
2021-10-13 12:16:50,"RT @HAIKYUUFESS: *hqart by sender our sunshine shoyo supaya lebih semangat ptm 
 https://t.co/MCF0KBEl1V",
2021-10-13 12:16:46,@BTS_twt jimin maaf ya aku numpang mau curhat ga tahan aku stress banget tugas ku banyak banget pengen nangis tapi deadline tugasnya nanti malam 3 guru sekaligus ngasi tugas buat dikumpul malam ini mana banyak banget pula dari tadi siang pulang ptm blm ada makan beneran pengen nangis :(,
2021-10-13 12:16:39,"@kaeyyfrr wahh td aku jg ptm, baik juga btw hihu",🇮🇩
2021-10-13 12:16:33,@csoobinlover seru! soalnya hari jni ptm hehe. semoga besok ada yg bikin seru ya! :D,she/they | 17 🇮🇩
2021-10-13 12:16:32,@jeonguwolfie hari ini ptm ga?,
2021-10-13 12:16:05,"selama ptm ini gua mandi 2 kali seharij dan keramas tiapp hari karena apa? RAMBUT GUA LEPEK ANJING GARA"" KERINGETANN PANASS BANGETT",entah berantah 
2021-10-13 12:15:46,@7hyvnsuk hari ini ptm ga?,
2021-10-13 12:15:31,"@sichengclip Yaaaah:( semoga nnti ada yg bisa buat senang yaaa, hari ini lumayan seru, krn prtama ptm yayy","she/her, 16"
2021-10-13 12:15:30,"@onyourzla aaa gituu, semangat ptm nya ziaa!!",
2021-10-13 12:14:57,@neywoshi hari ini ptm ga?,
2021-10-13 12:14:42,@ayokitaletsgo poyy santai aja poy ( percaya ga percaya gue blom labjutin catetan dr awal ptm 🙂🙂🙂 ) shshs ketar ketir untung kl lg online pas kakanya jelasin langsung nyatet jd kmrn sejarah safety 😭😭,
2021-10-13 12:14:37,@baksulee hari ini ptm ga?,
2021-10-13 12:14:32,@Prettyjaengels hari ini ptm ga?,
2021-10-13 12:14:26,@yeshikashoo hari ini ptm ga?,
2021-10-13 12:14:06,@jjaehyukie ibuk peri udah ptm?,
2021-10-13 12:14:01,Sedih banget adkel w ada yg meninggal pas lagi ptm😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,she/her || 03L
2021-10-13 12:13:59,BESOK GUE PTM.. MANA UJIAN FISIKA LAGI 😭😷,"ssup ! ✦ fan acc for 𝒆𝐧𝐡𝐲𝐩𝐞𝐧 𓍲 thinking, 
talking and always 𝐩𝐚𝐫𝐤 𝒔𝐮𝐧𝐠𝐡𝐨𝐨𝐧 24/7 
𓍱 𝗌𝗁𝖾/𝗁𝖾𝗋 ¡! 𝗺𝗶𝗻𝗼𝗿  𓇥   ♡´･ᴗ･`♡"
2021-10-13 12:13:52,@benerancapek Mls nyink w bru ptm sekali aj dh disuruh nyala2in projektor 👎👎,
2021-10-13 12:13:21,"RT @is_pelssy: Cepat berlalu deh badai ini..!!

ketua fraksi @Official_PAN
sudah saatnya pelaksanaan testing diarahkan ke sekolah² dan perg…",Indonesia
2021-10-13 12:11:55,"@twhymev wii, gatau belum ada info buat ptm😔",she/her
2021-10-13 12:11:49,aku besok ptm 🤠🤠,she/her
2021-10-13 12:11:05,@AggilPrasojo Tinjau Vaksinasi Pelajar BIN di Jateng Presiden Jokowi Harap PTM Segera Dimulai,
2021-10-13 12:10:51,"@twhymev gi pts daring, lu ptm?",she/her
2021-10-13 12:10:32,@novitaaprisilya Tinjau vaksinasi pelajar di Sukoharjo presiden mengimbau pihak sekolah jika sudah divaksin segerakan PTM Terbatas IndonesiaMaju,
2021-10-13 12:10:30,"gimana cara nolak temen yang mau nyontek pr nya apalagi itu lagi ptm = pertemuan tatap muka??? gue org nya gaenak nolak apalagi kalo gue pake alasan mesti bilang nya ""pelit bgt"" SI ANJRITBSJSJJDDJDJ",rant
2021-10-13 12:10:23,"@j8noir Lumayaaan seruu, krn td pertama ptm HEHE","she/her, 16"
2021-10-13 12:10:07,"RT @is_pelssy: Cepatlah PTM di kota Ambon

Menurut Ketua Fraksi @Official_PAN DPR RI @salehdaulay
saat ini sudah ada Surat Edaran No. 4 Tah…",
2021-10-13 12:10:01,@rita_tj Mau kak...buat transport anak sekolah sdh PTM sehari hari kak...,
2021-10-13 12:09:57,Besok aku udah mau ptm 🙂,She/Her • norenist+joker dni
2021-10-13 12:09:53,"@xyyybnz bukan pelajar kalo gaada tugas wkwk. seru soalnya hari ini ptm hehe, jadi ketemu temen deh :D",she/they | 17 🇮🇩
2021-10-13 12:09:51,"@alfinayl waww udah ptm yaa, selamat istirahatt 🤍",soshum
2021-10-13 12:09:38,RT @Vikana_dee: Sebel sama dokter yg kmrn koar2 anak sbg super spreader skrg lagi liburan sambil main ayunan.dia liburan g mungkin g bawa k…,Jakarta. Indonesia
2021-10-13 12:09:37,"Wali Kota Palu Hadianto Rasyid menyampaikan harapannya agar sekolah-sekolah di Kota Palu, Sulawesi Tengah, bisa melakukan Pembelajaran Tatap Muka (PTM) secara langsung. #publisherstory https://t.co/E6jVmUuQZ7",
2021-10-13 12:09:20,ptm...sy kebagian hari selasa jumat,
2021-10-13 12:09:07,"efek habis pts capek banget mana langsung ptm, blm lagi tugas daring",she/they; selective!
2021-10-13 12:08:50,"RT @schfess: Sch! Pas PTM kemarin gw liat liat liat udah pada punya circle sendiri sendiri, susah banget ditrobos. Udah sksd tapi malah jat…",
2021-10-13 12:08:46,@rutoooyaa hari ini ptm ga?,
2021-10-13 12:08:36,@jjhwanjhn hari ini ptm ga?,
2021-10-13 12:08:29,@_harrujae04 hari ini ptm ga?,
2021-10-13 12:08:22,"@convomfs Btul, akhir-akhir baru dibenerin lagi itupun dipaksa gara-gara ada PTM","she/her , 19 , 🏳️‍🌈 bi"
2021-10-13 12:08:18,"@keisdyy hmmm, hari ini aku ptm jadwalnya agama, matematika, sama bahasa Indonesia (+ kelas tambahannya). ^_________^",She/Her
2021-10-13 12:08:15,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",Hand Pick Pickaw PickNava
2021-10-13 12:07:46,@fallxav hari ini ptm ga?,
2021-10-13 12:07:16,@midamiyedam hari ini ptm ga?,
2021-10-13 12:07:12,@twhymev kok ptm....,
2021-10-13 12:07:04,habis ptm rasa nya kaki aku mau copot,kandang sean
2021-10-13 12:06:53,Anjirr baru nyadar besok pas ptm yang ngajar guru cowo semua https://t.co/vQ8XqZturv,Aku tak sebaik yang kau pikir
2021-10-13 12:06:33,"@kopinagih PTM jalan, Prokes apalagi.",RaJaWaLi - Fly to the Sky
2021-10-13 12:06:16,@cimoldalkhom hari ini ptm ga?,
2021-10-13 12:06:12,@haychaa_ hari ini ptm ga?,
2021-10-13 12:06:08,"@byylaaur Alhamdulillah, AKU LAGI CAPEK TAPI GAPAPAAA, iya soalnya dari minggu lalu banyak tugas terus ptm jadi jarang buka twitter😭",3teen • she/her
2021-10-13 12:06:07,@jaengelie hari ini ptm ga?,
2021-10-13 12:06:06,@wooshipsan iyaaaa huhu ini PTM nyebelin bgt bgt bgt,
2021-10-13 12:06:06,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",RaJaWaLi - Fly to the Sky
2021-10-13 12:06:02,@chshiitravis hari ini ptm ga?,
2021-10-13 12:05:58,@windbysa hari ini ptm ga?,
2021-10-13 12:05:41,@areauxure hari ini ptm ga?,
2021-10-13 12:05:38,"RT @kopinagih: Pelaksanaan PTN di sekolah dan perguruan tinggi hrs memperhatikan keamanan dan keselamatan seluruh pihak

Testing dan vaksin…",Indonesia
2021-10-13 12:05:36,semoga mingdep aku ptm. AAMIIN KAN MOOST😁,n e o   c i t y 
2021-10-13 12:05:19,dah mulai ptm blum?,
2021-10-13 12:04:45,@junghwaniemoo sofiii hari ini ptm ga,
2021-10-13 12:04:41,"@dolljjuni cuma sibuk ptm aja siii, ka putce sibuk apaa?",she/her 4TEEN
2021-10-13 12:04:29,@aboutmyydm_ hari ini ptm ga?,
2021-10-13 12:04:27,BESOK MAPEL PTM GUE MATWA SAMA FISIKA?!?,she/her read carrd byf
2021-10-13 12:04:17,mulai jumat aku ptm hari pertama🚶‍♀️,((selective)) RANDOM ACC TOO!
2021-10-13 12:03:39,@MoriartyBASE Sherlock tuh orangnya menarik walaupun aku tidak ada komentar karena tidak bisa mengikuti PTM hari ini saya akan berusaha untuk melakukan yang terbaik untuk Android dan iPhone 5c,Asia-55 WL8
2021-10-13 12:03:26,@yoshicakepp hari ini ptm ga?,
2021-10-13 12:03:10,"Perdana PTM, Ini Ungkapan Guru dan Murid https://t.co/dYjmZg6Cx7",Medan
2021-10-13 12:03:10,@tteonumochi MANA BESOK KU PTM FYUH,hati sunghoon 
2021-10-13 12:03:08,PTM Langkah Efektif Para Siswa Lebih Aktif https://t.co/NAK7LCxHJ0,Medan
2021-10-13 12:03:00,@jwoopieee hari ini ptm ga?,
2021-10-13 12:02:48,"Sebel sama dokter yg kmrn koar2 anak sbg super spreader skrg lagi liburan sambil main ayunan.dia liburan g mungkin g bawa keluarga kan??Kayanya uda beberapa kli deh liburan slm pandemi.masy da pd ketakutan di rumah,bahkan anaknya mo PTM aja mikir2 .eh dese abis nulis terus jalan2",
2021-10-13 12:01:56,aaa besok aku ptm 😭,
2021-10-13 12:01:50,"@sbmptnfess kalo aku abis ptm istirahat dulu sih, belajarnya ashar sama abis maghrib, tidur jam 10 usahain bangun tahajud sekalian belajar lagi", I'm in love with 정국◡̈
2021-10-13 12:00:15,besok ptm😫,
2021-10-13 12:00:00,"@146somuch Baikk, tadi ptm😍 hbu?",
2021-10-13 11:59:28,"@subschfess ayo percaya diri nder, kalau km kesusahan cari denah, minta bantuan ke tmn yg ptm jg sm kamu, jgn takut, mereka ga gigit kok, atau ga tanya ke guru jg gpp, beraniin diri, aku jg gitu, kalau ga ada tmn ya tny ke guru.",
2021-10-13 11:59:19,@vstargurls ketinggalan aku ptm :((,♡
2021-10-13 11:58:48,"@jsrosies akuu tadi udah ptm, seru si ketemu temen-temen tp agak capek 😃 km sendiri gimanaa",she her 16
2021-10-13 11:58:31,"@convomf gausa ikut ptm dulu, izin",Planet C-53. 
2021-10-13 11:58:30,@beamessages masiii makanya bukanya enggak jelas soalnya udh mulai ptm,"︿︿︿︿︿︿︿︿︿︿︿︿︿
│ │ │ │。⇚ 【🐻】⇒ 。
│ │ │ ✧ Pɑyment : SPɑy & GoPɑy
│ │ ◆ 1OO% Trᥙstᥱd
│ ✧ ⏳ 1O.OOー22.OO
◆ Cᥣιᥴk hᥱrᥱ! 
"
2021-10-13 11:58:18,MANA BESOK PTM ANJING WTF ketemu ryan omg gomenne,akun guyon
2021-10-13 11:58:16,@jakewonpcrq gue juga awal ptm takut ga ada temen anjir,
2021-10-13 11:58:04,"Sukseskan PTM di Kalteng, Agustiar dorong vaksin ke pelajar dipercepat https://t.co/JXCXHD0wUd https://t.co/coPFiqT1tR",Palangkaraya
2021-10-13 11:56:42,Prokes Wajib Diterapkan Ketika Kampus Gelar PTM https://t.co/K6RRthM1ke,"Gedung Graha Pena Lt.10, Jl. R"
2021-10-13 11:56:30,"RT @kdrama_menfess: Kok gemes duo bunny🐰 mirip yohan sama yihyun

School 2021 PTM kakak😂

Cr yourhandann

•kdm•  https://t.co/uRpnhetqZe ht…",
2021-10-13 11:56:07,"@schfess jangan dipaksain nder, kalo kamu sakit terus nekat ptm nanti malah parah lho hiii, ijin aja nder, nanti masuk pas sehat ajaaa",
2021-10-13 11:56:00,"pengen cepet"" ptm biar bisa ketemu secara langsung sm temen temen. diriku sudah takut dengan yang namanya virtual yang tiba tiba datang kemudian menghilang 😚.",
2021-10-13 11:55:47,@gerimisdingin ptm beb dah offline nih 💔,Indonesia
2021-10-13 11:55:20,"RT @sbmptnfess: Ptn! Kalian kelas 12 yg udh mulai ptm,bagi waktu buat belajar utbk nya gimana
Sender kok ngerasa capek bgt ya,pulang sekola…",─𝘪'𝘮 𝘩𝘦𝘳𝘦!🕊♡
2021-10-13 11:55:00,"Ptn! Kalian kelas 12 yg udh mulai ptm,bagi waktu buat belajar utbk nya gimana
Sender kok ngerasa capek bgt ya,pulang sekolah pengennya istirahat terus belajar malah keterusan leha""",RULES 👉
